,G_ID,G_DAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN
390,390,2020-09-11,SK,HH,0,T,36,33,3,4,8,3,0,0,0,0,1,1,2,0.0,0,5,0,0,19,0.125,8,1
391,391,2020-09-11,LG,키움,0,B,38,33,2,2,8,1,0,0,1,0,2,2,3,0.0,0,11,0,0,16,0.2,5,1
392,392,2020-09-11,SS,LT,0,T,38,36,4,4,8,0,0,2,0,0,1,1,1,0.0,0,9,0,0,13,0.0,5,0
393,393,2020-09-11,KT,NC,0,T,38,31,1,1,6,0,1,1,0,0,1,0,5,0.0,1,10,1,1,22,0.0,7,0
394,394,2020-09-11,HH,SK,0,B,38,34,3,3,6,1,0,0,0,0,0,0,4,0.0,0,12,1,1,19,0.125,8,1
395,395,2020-09-12,LG,SS,0,B,30,29,1,1,2,0,0,1,1,0,0,0,1,0.0,0,6,0,0,2,0.0,1,0
396,396,2020-09-12,HT,NC,0,T,48,40,10,11,14,5,0,2,0,0,0,0,6,0.0,2,2,0,0,19,0.35714285700000004,14,5
397,397,2020-09-12,Hero,OB,0,B,36,31,2,2,9,2,0,0,0,0,1,0,3,0.0,1,6,0,0,18,0.25,8,2
398,398,2020-09-12,KT,HH,0,B,38,31,5,5,9,1,0,0,3,0,1,1,5,0.0,1,3,0,0,20,0.28571428600000004,14,4
399,399,2020-09-12,NC,HT,0,B,35,32,3,3,6,1,0,1,1,0,0,0,3,0.0,0,7,0,0,10,0.166666667,6,1
400,400,2020-09-12,SS,LG,0,T,36,32,5,5,7,0,1,2,1,0,0,0,4,0.0,0,8,1,1,7,0.25,4,1
401,401,2020-09-12,SK,LT,0,B,32,29,1,2,5,1,0,0,0,0,0,0,3,0.0,0,2,1,1,12,0.166666667,6,1
402,402,2020-09-12,HH,KT,0,T,36,35,2,2,7,0,0,0,1,0,0,0,1,0.0,0,10,0,0,14,0.2,5,1
403,403,2020-09-12,LT,SK,0,T,36,30,1,1,6,0,0,0,0,0,1,1,5,0.0,0,6,1,1,15,0.0,6,0
404,404,2020-09-12,OB,키움,0,T,31,29,0,0,4,1,0,0,0,0,0,0,2,0.0,0,8,2,2,10,0.0,4,0
405,405,2020-09-13,OB,키움,0,T,56,48,6,6,15,2,0,0,0,0,1,1,7,0.0,0,7,0,0,29,0.166666667,12,2
406,406,2020-09-13,LG,SS,0,B,32,31,0,0,4,1,0,0,0,0,0,0,1,0.0,0,10,0,0,8,0.0,2,0
407,407,2020-09-13,SS,LG,0,T,51,42,9,11,18,1,1,1,2,0,4,2,5,0.0,0,5,0,0,22,0.3125,16,5
408,408,2020-09-13,KT,HH,0,B,39,33,5,5,12,1,0,0,0,0,3,2,3,0.0,0,11,2,2,17,0.25,8,2
409,409,2020-09-13,HT,NC,0,T,38,33,4,4,10,1,0,0,0,0,2,1,3,0.0,0,5,1,1,14,0.5,6,3
410,410,2020-09-13,SK,LT,0,B,29,27,3,3,4,0,0,2,1,0,0,0,1,0.0,1,5,1,1,4,0.0,2,0
411,411,2020-09-13,NC,HT,0,B,41,32,3,3,8,0,0,0,3,0,3,1,4,0.0,2,6,0,0,21,0.090909091,11,1
412,412,2020-09-13,HH,KT,0,T,39,30,4,4,6,1,0,0,2,0,2,1,5,0.0,2,6,0,0,13,0.333333333,9,3
413,413,2020-09-13,LT,SK,0,T,36,29,1,1,5,0,0,0,0,0,1,1,5,0.0,1,1,2,2,15,0.0,4,0
414,414,2020-09-13,Hero,OB,0,B,60,49,6,6,13,1,0,0,2,0,0,0,10,1.0,1,15,0,0,36,0.27777777800000003,18,5
415,415,2020-09-15,Hero,LT,0,B,46,38,5,5,11,1,0,0,0,0,0,0,7,0.0,1,7,1,1,30,0.117647059,17,2
416,416,2020-09-15,SK,HT,0,T,52,40,16,16,17,1,0,2,3,0,2,1,9,0.0,1,5,3,3,30,0.4,20,8
417,417,2020-09-15,SS,KT,0,T,42,37,7,7,14,1,0,1,0,0,1,0,4,1.0,0,1,2,2,19,0.3,10,3
418,418,2020-09-15,LT,키움,0,T,39,33,8,8,10,3,0,1,0,0,0,0,5,0.0,0,3,2,2,12,0.363636364,11,4
419,419,2020-09-15,HT,SK,0,B,34,29,1,1,5,0,0,0,0,0,0,0,5,0.0,0,4,3,3,16,0.0,5,0
420,420,2020-09-15,NC,OB,0,T,37,33,2,3,6,1,1,0,2,0,0,0,3,0.0,1,5,0,0,19,0.0,5,0
421,421,2020-09-15,LG,HH,0,T,42,39,4,5,8,2,0,1,3,0,0,0,3,0.0,0,14,0,0,20,0.166666667,12,2
422,422,2020-09-15,HH,LG,0,B,45,38,6,6,11,1,0,0,0,0,0,0,5,0.0,2,10,2,2,17,0.28571428600000004,7,2
423,423,2020-09-15,OB,NC,0,B,35,30,6,7,8,3,0,0,0,0,1,0,2,0.0,2,3,0,0,9,0.444444444,9,4
424,424,2020-09-15,KT,SS,0,B,38,36,0,0,8,1,0,0,0,0,0,0,2,0.0,0,11,1,1,18,0.0,6,0
425,425,2020-09-16,OB,NC,0,B,33,32,3,3,7,1,0,0,0,0,0,0,0,0.0,1,6,1,1,9,0.666666667,3,2
426,426,2020-09-16,LG,HH,0,T,46,40,9,11,15,8,0,0,0,0,0,0,6,0.0,0,5,2,2,18,0.5,14,7
427,427,2020-09-16,KT,SS,0,B,46,43,11,11,19,4,0,1,0,0,0,0,2,0.0,1,8,0,0,20,0.42105263200000004,19,8
428,428,2020-09-16,LT,키움,0,T,44,39,8,8,14,4,0,0,0,0,1,1,4,0.0,0,6,1,1,17,0.5,16,8
429,429,2020-09-16,SK,HT,0,T,45,37,6,7,11,4,0,0,0,0,0,0,8,1.0,0,5,1,1,26,0.26666666699999997,15,4
430,430,2020-09-16,NC,OB,0,T,39,34,4,5,8,1,0,2,2,0,1,0,4,0.0,0,10,0,0,15,0.2,10,2
431,431,2020-09-16,SS,KT,0,T,45,39,4,6,14,1,0,0,0,0,0,0,6,0.0,0,4,1,1,31,0.25,16,4
432,432,2020-09-16,HT,SK,0,B,41,33,6,6,10,1,0,1,0,0,2,1,4,0.0,2,6,1,1,18,0.375,8,3
433,433,2020-09-16,HH,LG,0,B,39,35,5,5,9,0,1,2,0,0,0,0,3,0.0,1,11,1,1,17,0.2,10,2
434,434,2020-09-16,Hero,LT,0,B,37,32,1,2,4,1,0,0,1,0,0,0,4,0.0,1,12,0,0,16,0.0,6,0
435,435,2020-09-17,HT,SS,0,T,44,40,11,12,16,4,0,3,0,0,1,1,3,0.0,0,6,1,1,18,0.3125,16,5
436,436,2020-09-17,KT,OB,0,B,35,31,3,3,9,1,1,0,3,0,1,0,3,1.0,0,8,0,0,19,0.166666667,12,2
437,437,2020-09-17,NC,SK,0,T,38,34,3,3,9,1,0,2,1,0,1,0,3,1.0,0,6,1,1,14,0.25,4,1
438,438,2020-09-17,LG,LT,0,B,39,34,9,9,8,0,0,2,1,0,1,0,4,0.0,0,6,0,0,13,0.375,8,3
439,439,2020-09-17,Hero,HH,0,B,35,26,5,5,4,2,0,0,0,0,1,1,8,0.0,0,9,1,1,15,0.25,8,2
440,440,2020-09-17,LT,LG,0,T,34,34,1,1,8,2,0,0,0,0,0,0,0,0.0,0,5,2,2,18,0.222222222,9,2
441,441,2020-09-17,SS,HT,0,B,37,33,2,2,7,0,0,0,0,0,1,1,3,0.0,0,11,0,0,15,0.166666667,6,1
442,442,2020-09-17,OB,KT,0,T,33,33,0,0,6,0,0,0,0,0,0,0,0,0.0,0,5,2,2,11,0.0,6,0
443,443,2020-09-17,SK,NC,0,B,33,30,0,0,4,0,0,0,1,0,1,0,1,0.0,1,11,0,0,11,0.0,5,0
444,444,2020-09-17,HH,키움,0,T,32,29,2,2,3,0,0,0,0,0,1,1,1,0.0,1,13,0,0,5,0.333333333,3,1
445,445,2020-09-18,SK,NC,0,B,37,31,5,5,8,2,0,3,0,0,0,0,6,0.0,0,4,1,1,14,0.333333333,3,1
446,446,2020-09-18,LG,LT,0,B,38,34,3,3,7,1,0,1,1,0,0,0,4,0.0,0,6,0,0,11,0.4,5,2
447,447,2020-09-18,HT,SS,0,T,49,39,13,13,15,2,0,2,0,0,2,1,5,0.0,3,4,1,1,20,0.5,14,7
448,448,2020-09-18,KT,OB,0,B,46,40,5,5,11,1,0,2,0,0,1,0,4,1.0,1,11,1,1,18,0.222222222,9,2
449,449,2020-09-18,NC,SK,0,T,40,31,9,9,8,0,1,1,1,0,2,0,5,0.0,2,6,0,0,14,0.307692308,13,4
450,450,2020-09-18,HH,키움,0,T,37,36,2,2,8,1,0,0,0,0,0,0,0,0.0,1,10,0,0,20,0.25,8,2
451,451,2020-09-18,SS,HT,0,B,40,35,4,5,9,2,0,0,0,0,1,1,4,0.0,0,9,0,0,21,0.181818182,11,2
452,452,2020-09-18,Hero,HH,0,B,34,31,0,0,4,2,0,0,1,0,0,0,3,0.0,0,9,0,0,11,0.0,6,0
453,453,2020-09-18,OB,KT,0,B,45,41,4,4,11,1,0,1,0,0,2,1,2,0.0,0,4,1,1,14,0.25,8,2
454,454,2020-09-18,LT,LG,0,T,40,36,5,5,8,1,0,0,3,0,0,0,4,0.0,0,8,1,1,19,0.25,12,3
455,455,2020-09-19,LG,OB,0,T,47,40,9,9,18,1,0,2,2,0,3,2,3,0.0,1,6,2,2,19,0.272727273,11,3
456,456,2020-09-19,HH,HT,0,T,31,31,0,0,5,0,0,0,0,0,0,0,0,0.0,0,11,0,0,6,0.0,2,0
457,457,2020-09-19,OB,LG,0,B,39,36,6,6,10,2,0,2,0,0,0,0,3,0.0,0,8,1,1,9,0.2,5,1
458,458,2020-09-19,NC,LT,0,T,36,34,1,1,10,0,0,1,1,0,0,0,1,0.0,1,7,2,2,15,0.0,5,0
459,459,2020-09-19,SS,키움,0,B,40,37,7,7,11,3,0,2,2,0,0,0,2,0.0,1,6,2,2,16,0.375,8,3
460,460,2020-09-19,KT,SK,0,T,41,34,5,5,8,0,0,0,1,0,1,1,6,0.0,0,11,1,1,23,0.333333333,9,3
461,461,2020-09-19,HT,HH,0,B,35,29,7,8,10,2,0,0,1,0,2,2,3,0.0,1,4,0,0,12,0.5,8,4
462,462,2020-09-19,Hero,SS,0,T,43,39,8,8,15,3,0,0,2,0,1,1,3,0.0,0,12,0,0,19,0.352941176,17,6
463,463,2020-09-19,SK,KT,0,B,34,30,0,0,3,0,0,0,0,0,0,0,4,0.0,0,6,1,1,14,0.0,5,0
464,464,2020-09-19,LT,NC,0,B,38,30,5,5,7,1,0,2,0,0,0,0,7,0.0,1,8,1,1,15,0.5,4,2
465,465,2020-09-20,NC,LT,1,T,39,35,5,7,10,1,1,0,2,0,1,0,2,0.0,0,6,1,1,10,0.333333333,9,3
466,466,2020-09-20,LG,OB,0,T,38,37,5,5,10,3,1,2,0,0,0,0,1,0.0,0,11,0,0,12,0.333333333,6,2
467,467,2020-09-20,HT,HH,0,B,38,33,3,3,9,1,0,1,0,0,1,1,4,0.0,0,7,1,1,16,0.28571428600000004,7,2
468,468,2020-09-20,Hero,SS,0,T,41,37,6,6,13,2,0,1,0,0,0,0,4,0.0,0,7,3,3,21,0.333333333,12,4
469,469,2020-09-20,OB,LG,0,B,45,31,6,6,9,1,0,1,1,0,0,0,12,0.0,2,6,3,3,26,0.1875,16,3
470,470,2020-09-20,KT,SK,0,T,43,37,10,10,11,2,0,1,2,0,1,1,4,0.0,1,10,0,0,17,0.307692308,13,4
471,471,2020-09-20,HH,HT,0,T,50,40,11,11,16,4,0,1,0,0,2,1,6,0.0,2,10,0,0,20,0.46666666700000003,15,7
472,472,2020-09-20,SS,키움,0,B,48,42,12,14,18,0,0,3,1,0,1,0,5,0.0,0,6,1,1,26,0.380952381,21,8
473,473,2020-09-20,SK,KT,0,B,31,28,1,2,3,1,0,0,0,0,0,0,3,0.0,0,4,3,3,12,0.2,5,1
474,474,2020-09-20,LT,NC,1,B,38,35,1,2,8,1,0,1,0,0,0,0,3,0.0,0,9,1,1,21,0.22899999999999998,10,1
